"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "protein" "chr"
"evgLocus_851053" 130.045096916535 4.65027149791549 0.750590800051293 6.19548160941715 5.81070772982549e-10 6.01098345624681e-07 "PTN9_RAT" "chr_04"
"evgLocus_766427" 377.791718728768 2.49900518100656 0.41229910642504 6.06114624568292 1.35154870720929e-09 1.23364595822156e-06 "." "chr_18"
"evgLocus_605346" 179.971955771298 3.21073150484424 0.586267665102045 5.47656249178502 4.33667666907449e-08 2.40329328121532e-05 "TBB1_MANSE" "chr_26"
"evgLocus_642428" 21135.8576449939 4.23201420127727 0.804312391669004 5.26165485588944 1.42764574016663e-07 6.51552322063694e-05 "." NA
"evgLocus_340863" 1787.81318638134 3.84852182553265 0.750352305884836 5.12895315353815 2.91357829102857e-07 0.000115923062415103 "." "chr_29"
"evgLocus_483513" 98.3786258353048 5.48966392881128 1.07020467514775 5.12954583015011 2.90442056293855e-07 0.000115923062415103 "PTN9_MOUSE" "chr_04"
"evgLocus_320751" 162.427220448985 10.2641896497404 2.0231655001797 5.07333169176162 3.90910233771516e-07 0.000151643852435815 "JUPIT_DROGR" "chr_09"
"evgLocus_398935" 25.4864568001905 7.59574244837671 1.5333387596934 4.95372754413091 7.28051300132669e-07 0.000251048267203525 "CHM4B_XENLA" NA
"evgLocus_850966" 155.711078651729 4.45255360914119 0.905845982758493 4.91535392758735 8.86222080736466e-07 0.000275030160535755 "." "chr_07"
"evgLocus_772" 721.259862986587 3.99469981456479 0.827776800407101 4.82581755444245 1.39430106164451e-06 0.000398113898367725 "." "chr_29"
"evgLocus_794327" 13.6091203900974 6.68752312264303 1.42084200487019 4.70673241621541 2.5171896726952e-06 0.000638771566143033 "RLIP_DROME" "chr_09"
"evgLocus_643221" 19.3335843753901 7.19137156409546 1.54751038255252 4.64705868546987 3.36701401770823e-06 0.000816343070512165 "CL190_DROME" "chr_20"
"evgLocus_131399" 14.9632758467828 6.81821771116775 1.46848776195666 4.64301977027233 3.43353481348978e-06 0.000819663995398782 "ERCC3_DROME" "chr_07"
"evgLocus_397164" 25.6170760607347 7.60325106142623 1.66087366170013 4.5778623845737 4.69751548050338e-06 0.00104130496729959 "HGNAT_MOUSE" "chr_17"
"evgLocus_703142" 661.791962787672 2.29499143171392 0.502015278981494 4.5715569382073 4.84113703372741e-06 0.00104333226878261 "." NA
"evgLocus_51232" 14.9739185154035 6.83007827406865 1.50319684790537 4.54370183358622 5.52748294567364e-06 0.0010996147803592 "GNPI_DROPS" "chr_27"
"evgLocus_483897" 14.0796775104386 6.74200293574296 1.51772749300338 4.44216960345195 8.90563176790201e-06 0.00164510343026828 "." "chr_27"
"evgLocus_790418" 65.0422386339649 3.27570155483294 0.750880496943333 4.36248053873764 1.28596028405923e-05 0.00216893975301598 "GCN1_MOUSE" "chr_13"
"evgLocus_469766" 3167.36488978448 13.1646776713666 3.07041745191066 4.28758560604665 1.80625655534614e-05 0.00288945185250577 "RL23A_RAT" "chr_20"
"evgLocus_734022" 1862.55385920258 4.36347211327435 1.02438453983346 4.2596036386724 2.04789728308098e-05 0.00320982041834016 "JUPIT_DROGR" "chr_09"
"evgLocus_686314" 790.562102170055 3.16335706119983 0.76011467806599 4.16168395701629 3.15909364102183e-05 0.00453885703960516 "." "chr_06"
"evgLocus_758174" 17.0308657790141 7.01581641588453 1.6855384310517 4.16235921212842 3.1497634277661e-05 0.00453885703960516 "LATS1_MOUSE" "chr_03"
"evgLocus_152719" 44.4686436905752 8.39685577663462 2.03123222894028 4.13387285658389 3.56700856494408e-05 0.00494189927698548 "ANX10_DROME" NA
"evgLocus_14357" 3057.7031726757 2.45770613999863 0.599474800367932 4.09976555893625 4.13568871416986e-05 0.00543843065913337 "GBLP_DROME" "chr_05"
"evgLocus_606442" 8.20910279904393 5.96031824483611 1.46427140084921 4.07050102964476 4.69121337762839e-05 0.00606612983172165 "RL23A_RAT" "chr_20"
"evgLocus_409253" 17.7379094137542 3.79032460762366 0.932416986154343 4.06505315101183 4.80215170093328e-05 0.00615826346639518 "." "chr_02"
"evgLocus_222713" 27.530507701578 7.70003324715073 1.90757667990848 4.03655241136632 5.42424122699931e-05 0.00689901238683183 "E75_MANSE" "chr_20"
"evgLocus_373550" 130.450560403057 9.94793504537292 2.47966791440212 4.01180133339407 6.0257199726765e-05 0.00736229108787569 "CATB_RAT" "chr_15"
"evgLocus_227626" 740.580196223114 3.39570554896836 0.856382588222881 3.96517350500429 7.334257895337e-05 0.00868745647037743 "JUPIT_DROGR" "chr_09"
"evgLocus_251499" 95.4599226708516 4.14683083657378 1.05154012647907 3.9435783116131 8.02747612636742e-05 0.00943654144339722 "HIL_DROME" "chr_14"
"evgLocus_223564" 407.860409589977 3.18760084326017 0.809089988932785 3.93973585986983 8.1571371328146e-05 0.00951686442781084 "GGT7_MOUSE" "chr_01"
"evgLocus_822270" 35.0575506022474 4.26208436113909 1.10223885721625 3.86675205037061 0.000110294464407555 0.011968106323161 "IF2P_HUMAN" "chr_17"
"evgLocus_406508" 109.369639919755 2.42161960098631 0.626777461638018 3.86360351033947 0.000111726517166193 0.0120100348934878 "OLA1_DROME" "chr_20"
"evgLocus_310540" 75.525383323255 2.00695017593959 0.520784193939154 3.85370792603985 0.000116342372767381 0.0122808476070167 "." "chr_23"
"evgLocus_371558" 1146.23812778721 2.157637855523 0.559657201846604 3.85528471429263 0.000115595018200825 0.0122808476070167 "." NA
"evgLocus_132647" 315.581098719821 2.22098188651897 0.57869635569604 3.8379054311611 0.000124088250014715 0.0129194242083591 "." "chr_07"
"evgLocus_222628" 33.1787097945343 3.06953754509011 0.801040184039143 3.83193952844208 0.000127136993153872 0.01297884686032 "HMDH_AGRIP" "chr_24"
"evgLocus_384985" 1625.89478949477 4.31619595777749 1.12599336870995 3.83323390502962 0.000126469593618649 0.01297884686032 "JUPIT_DROGR" "chr_09"
"evgLocus_884313" 11.497630865801 6.44472983093937 1.68925942618249 3.81512142602254 0.000136115984953519 0.0137150112891153 "CEPT1_XENLA" "chr_17"
"evgLocus_238487" 11.0760482793859 6.38169425941231 1.68183653844775 3.79447949519654 0.000147953507689987 0.0146270001764555 "YELL_DROMD" "chr_13"
"evgLocus_371691" 26.3277671184629 7.63825196865509 2.01829876789985 3.78450013949278 0.000154017821247804 0.0149368408268885 "HEXC_BOMMO" "chr_19"
"evgLocus_483705" 27.4687952197867 7.69981555394808 2.05471727434708 3.74738444557771 0.000178688109888939 0.01682590402813 "HPCD_METS5" "chr_26"
"evgLocus_693578" 6.37300638679448 5.59048065960351 1.49650651923061 3.73568747463775 0.000187203049940607 0.0172906531305262 "." "chr_29"
"evgLocus_489735" 33.5208773584384 3.08914487426535 0.827655129528195 3.73240588266071 0.000189659570883909 0.0174138908958913 "LGUL_RAT" "chr_22"
"evgLocus_4626" 33.5905206877816 5.28904550586049 1.42993083853083 3.69881211268559 0.00021661086992923 0.0190197060409012 "HIL_DROME" "chr_14"
"evgLocus_603622" 90.581154733867 2.78758729008706 0.757544497352728 3.67976706296251 0.000233447096085473 0.0192087572013525 "YM67_CAEEL" "chr_Z"
"evgLocus_237874" 45.7185808167037 4.99023573792948 1.35790120449797 3.67496230314812 0.000237884535584652 0.0194276544140371 "KCNK1_HUMAN" "chr_18"
"evgLocus_53311" 12.6996131789191 5.61882310918275 1.54018425653995 3.64814994395899 0.000264135476934339 0.0213468239353653 "." "chr_10"
"evgLocus_237373" 1541.51515717105 4.63869449785143 1.2768255058325 3.63299015931466 0.000280155706728355 0.0224081242335252 "CHIT_MANSE" "chr_09"
"evgLocus_368950" 256.457729121021 2.06272960719272 0.572466443899231 3.60323234518845 0.000314284357077708 0.0242002408444627 "." "chr_13"
"evgLocus_796251" 649.811611315232 4.24001471367167 1.18183870622371 3.58764245183648 0.000333681436425965 0.0253810531814789 "TBB3_DROME" "chr_26"
"evgLocus_145566" 63.8552566350015 5.41688661573031 1.51466961420994 3.57628261959673 0.000348514865846738 0.0263800252358236 "." NA
"evgLocus_758820" 54.0946978555584 4.59385285849863 1.28507153362557 3.57478376751369 0.00035051746468763 0.0264028131046502 "SULF1_DROME" "chr_11"
"evgLocus_438644" 65.9361134748771 2.19633082170929 0.615092626059404 3.57073183559377 0.000355985211447778 0.0266851329760154 "." "chr_13"
"evgLocus_763632" 15.7647851236779 6.90137755515706 1.93504030135631 3.56652910552805 0.000361740649608341 0.0269862002883299 "CTNS_DROME" "chr_13"
"evgLocus_144886" 10.5038524759978 6.32210581215026 1.77722942162846 3.55728176408276 0.000374712173739746 0.0277258134858669 "RFC5_MOUSE" "chr_12"
"evgLocus_24453" 5.8196927899322 5.45745013904936 1.53431910199022 3.556919894936 0.000375228512730041 0.0277258134858669 "MARH2_BOVIN" "chr_26"
"evgLocus_406628" 157.678367968308 3.0163261855141 0.85167948410931 3.54162128100172 0.000397675993612009 0.0287919573356196 "GNPI_AEDAE" "chr_27"
"evgLocus_642896" 26.7731745517924 7.66579645732461 2.16279606514706 3.54439171628666 0.000393520112166536 0.0287919573356196 "NUCB1_MOUSE" "chr_Z"
"evgLocus_791077" 10.7990716610433 4.51088158546941 1.27554070269305 3.53644660334678 0.000405548474222719 0.0289995192373914 "ARHGH_HUMAN" "chr_09"
"evgLocus_67535" 168.624729167475 3.33910457909092 0.948413881038008 3.52072512417931 0.000430368495274954 0.0303546724599157 "." "chr_13"
"evgLocus_26092" 7.2138158607488 5.77645503187988 1.64341301476033 3.51491376787126 0.000439896802659537 0.030504440216964 "ZC11A_CHICK" "chr_27"
"evgLocus_397883" 35.7450569436092 8.08178671419665 2.30004101188293 3.51375765581697 0.000441815697677748 0.030504440216964 "ANXB9_DROME" "chr_09"
"evgLocus_397465" 23.3156681236699 7.46633421942395 2.12702232226566 3.51022842650329 0.000447721892501823 0.0307402681679238 "MPPA_BOVIN" "chr_11"
"evgLocus_822133" 8.99833967745666 6.09132613957452 1.73767096046047 3.50545429956449 0.000455828749653155 0.0311590075258502 "ABR_BOVIN" "chr_12"
"evgLocus_463073" 23.585591758051 2.8429246677241 0.813047234727606 3.49662915793148 0.000471176340534021 0.0320668564739754 "TPR_DROME" "chr_07"
"evgLocus_476572" 15.0843702075733 6.8337431090818 1.95752217736431 3.49101695403678 0.000481185717537195 0.0321834430130373 "SI25_BOMMO" "chr_27"
"evgLocus_763088" 15.5461910266025 6.88166762302405 1.97081870980775 3.4917811510402 0.000479811202647449 0.0321834430130373 "VCP_APIME" "chr_01"
"evgLocus_758403" 10.6117584837302 3.93407880947881 1.13448771124974 3.46771390334855 0.000524905801509332 0.033817606185409 "MSPS_DROME" "chr_27"
"evgLocus_558289" 1146.91197144074 3.33813465289301 0.967015188857708 3.45199816027316 0.000556451520630775 0.034957320832501 "." NA
"evgLocus_1757" 6.45326374629032 5.60004422881919 1.62572815067067 3.44463754687952 0.000571825612904932 0.0357782985300235 "IP3KH_CAEEL" "chr_20"
"evgLocus_485610" 36.976907345011 8.13040325338584 2.37373771906246 3.4251481063363 0.000614464354348946 0.0373907583781671 "CUT1_CAEEL" "chr_03"
"evgLocus_791817" 6.20152788817625 5.5638672387311 1.62393231907838 3.42616941196707 0.000612158440031634 0.0373907583781671 "ENV_NPVLD" "chr_03"
"evgLocus_53985" 5.34455749113678 5.32765238381664 1.55652773146637 3.42278025383948 0.000619841644205531 0.0375706359106923 "SURF1_XENTR" "chr_Z"
"evgLocus_237218" 161.795507359991 3.79523754600344 1.10976876616607 3.41984534230033 0.000626567468235135 0.03768390466901 "." "chr_09"
"evgLocus_320964" 15.8141080041256 6.9069089216234 2.01950355998992 3.42010237489151 0.000625975734803056 0.03768390466901 "PSD11_DROME" "chr_12"
"evgLocus_372821" 6.65832425786725 5.64148422577259 1.65138494521033 3.41621391313706 0.000634983452682226 0.0377637413136681 "F26_LITCT" NA
"evgLocus_279452" 125.312087206937 2.92582123513644 0.857274565600987 3.41293367672154 0.000642675808635448 0.0379178727094914 "." "chr_13"
"evgLocus_425297" 4.95029851684168 5.22540129751504 1.53187591214147 3.41111264698343 0.000646983561967349 0.0380274391327551 "." "chr_26"
